,일시,광진구오존,광진구미세먼지,동대문구오존,동대문구미세먼지,성동구오존,성동구미세먼지,중랑구오존,중랑구미세먼지,광진구유동인구,동대문구유동인구,성동구유동인구,중랑구유동인구,강수량,겨울기온,풍속,겨울체감,여름기온,습도,여름체감,가입 수,확진자
1106,2021-01-11,0.003,38.0,0.006,38.0,0.002,37.0,0.008,39.0,286326.0,148963.0,274159.0,97243.0,0.0,-8.6,11.5,-14.1,-4.0,51.6,-2.4,204.0,15.0
1107,2021-01-12,0.002,55.0,0.003,55.0,0.003,55.0,0.003,60.0,306038.0,163584.0,297537.0,105492.0,2.6,-9.3,12.2,-15.1,-0.7,91.3,2.1,180.0,13.0
1108,2021-01-13,0.006,88.0,0.007,92.0,0.008,88.0,0.006,97.0,305784.0,158959.0,292341.0,103016.0,0.0,-3.0,10.8,-7.1,8.3,65.7,9.9,261.0,14.0
1109,2021-01-14,0.008,74.0,0.01,67.0,0.01,69.0,0.012,74.0,301003.0,166922.0,286351.0,101597.0,0.0,-3.5,8.3,-7.0,7.0,30.0,7.0,428.0,16.0
1110,2021-01-15,0.007,69.0,0.011,70.0,0.011,68.0,0.008,77.0,308318.0,163636.0,287038.0,101389.0,0.2,-0.6,14.4,-5.0,9.9,81.5,12.3,436.0,7.0
1111,2021-01-16,0.017,49.0,0.024,46.0,0.025,47.0,0.019,51.0,211896.0,119373.0,155868.0,64126.0,0.0,-8.6,20.2,-16.1,-0.7,73.8,1.4,546.0,21.0
1112,2021-01-17,0.018,19.0,0.024,18.0,0.026,18.0,0.019,21.0,149029.0,75595.0,101478.0,43197.0,0.0,-9.5,14.4,-16.0,-1.3,39.3,-0.1,450.0,10.0
1113,2021-01-18,0.013,32.0,0.01,25.0,0.021,30.0,0.016,33.0,307944.0,156970.0,297635.0,104515.0,0.3,-8.0,23.4,-15.9,-0.4,85.8,2.2,228.0,6.0
1114,2021-01-19,0.01,29.0,0.011,29.0,0.012,28.0,0.011,28.0,301455.0,153445.0,291153.0,100965.0,0.0,-9.8,23.8,-18.3,-0.2,21.0,0.6,327.0,7.0
1115,2021-01-20,0.005,28.0,0.006,40.0,0.005,39.0,0.007,39.0,317694.0,173415.0,303808.0,105696.0,0.0,-6.2,18.7,-12.8,7.1,25.1,6.9,541.0,17.0
1116,2021-01-21,0.003,40.0,0.003,42.0,0.002,46.0,0.004,45.0,310304.0,166059.0,298804.0,103451.0,9.2,2.6,13.7,-1.0,6.6,60.2,8.0,343.0,11.0
1117,2021-01-22,0.005,27.0,0.005,40.0,0.004,34.0,0.005,37.0,326946.0,170887.0,304368.0,105568.0,0.1,5.2,13.0,2.3,6.6,90.9,9.5,540.0,9.0
1118,2021-01-23,0.02,7.0,0.017,13.0,0.03,10.0,0.021,10.0,234422.0,129000.0,176534.0,68988.0,0.0,5.2,18.4,1.5,12.2,50.5,12.8,1524.0,6.0
1119,2021-01-24,0.017,12.0,0.021,9.0,0.021,12.0,0.02,12.0,173767.0,87669.0,121312.0,48192.0,0.0,2.7,11.2,-0.4,13.9,44.2,14.1,2431.0,14.0
1120,2021-01-25,0.006,19.0,0.008,22.0,0.007,22.0,0.01,18.0,319982.0,175716.0,305576.0,105654.0,0.0,3.1,12.2,-0.1,13.9,43.2,14.0,1405.0,5.0
1121,2021-01-26,0.006,29.0,0.009,34.0,0.01,31.0,0.008,32.0,314406.0,163635.0,304949.0,104380.0,1.7,1.9,8.6,-0.7,6.9,86.0,9.5,519.0,5.0
1122,2021-01-27,0.015,37.0,0.021,34.0,0.021,33.0,0.016,35.0,329816.0,182250.0,313440.0,108474.0,0.0,-1.8,8.3,-5.0,6.5,23.8,6.3,854.0,11.0
1123,2021-01-28,0.006,34.0,0.018,29.0,0.019,28.0,0.017,30.0,317056.0,162692.0,306105.0,105556.0,2.0,-9.6,33.1,-19.4,0.7,93.3,3.6,280.0,18.0
1124,2021-01-29,0.021,24.0,0.026,20.0,0.028,20.0,0.023,21.0,321916.0,160320.0,301496.0,103462.0,0.0,-11.1,28.1,-20.7,-4.9,33.3,-3.4,341.0,16.0
1125,2021-01-30,0.009,43.0,0.013,40.0,0.013,42.0,0.011,43.0,235389.0,129080.0,178887.0,68822.0,0.5,-8.1,10.4,-13.1,5.1,47.1,6.0,795.0,28.0
1126,2021-01-31,0.008,47.0,0.009,47.0,0.01,48.0,0.012,49.0,177127.0,93142.0,122996.0,49009.0,0.0,-3.1,18.7,-8.9,8.7,40.3,9.0,1528.0,7.0
1127,2021-02-01,0.012,61.0,0.017,63.0,0.017,60.0,0.015,68.0,324750.0,178961.0,308082.0,107803.0,0.7,-2.3,28.1,-9.3,9.5,73.9,11.5,732.0,16.0
1128,2021-02-02,0.022,31.0,0.03,29.0,0.031,29.0,0.025,29.0,323539.0,171865.0,311093.0,106998.0,0.0,-8.0,20.9,-15.5,-2.4,47.8,-1.0,463.0,14.0
1129,2021-02-03,0.014,28.0,0.019,28.0,0.021,29.0,0.016,32.0,330969.0,182585.0,325621.0,110653.0,3.4,-7.9,18.0,-14.8,0.1,95.4,3.1,407.0,25.0
1130,2021-02-04,0.016,24.0,0.026,22.0,0.025,23.0,0.022,23.0,327320.0,171346.0,324034.0,109927.0,0.1,-7.3,16.2,-13.7,0.3,97.7,3.4,316.0,16.0
1131,2021-02-05,0.007,25.0,0.012,25.0,0.011,23.0,0.01,26.0,336396.0,190329.0,325052.0,110381.0,0.0,-3.9,13.7,-8.9,6.7,64.9,8.3,576.0,18.0
1132,2021-02-06,0.015,55.0,0.022,59.0,0.025,58.0,0.022,64.0,237754.0,141608.0,191897.0,72891.0,0.0,4.8,14.4,1.6,9.5,74.2,11.5,1393.0,18.0
1133,2021-02-07,0.023,77.0,0.034,74.0,0.037,76.0,0.027,84.0,172533.0,99771.0,131695.0,50176.0,0.0,-1.2,25.2,-7.5,7.3,88.9,10.1,1339.0,18.0
1134,2021-02-08,0.019,26.0,0.025,27.0,0.029,24.0,0.023,26.0,327618.0,184659.0,318356.0,109292.0,0.0,-5.3,19.8,-11.9,0.2,30.4,1.0,549.0,11.0
1135,2021-02-09,0.012,22.0,0.019,21.0,0.018,22.0,0.017,25.0,335001.0,185877.0,321657.0,109755.0,0.0,-4.8,11.9,-9.6,4.7,34.6,5.1,731.0,12.0
1136,2021-02-10,0.01,32.0,0.015,33.0,0.014,31.0,0.012,34.0,332163.0,179979.0,305439.0,105133.0,0.0,-1.5,10.1,-5.1,7.2,65.5,8.8,870.0,21.0
1137,2021-02-11,0.012,60.0,0.017,66.0,0.02,65.0,0.018,64.0,149810.0,81607.0,105127.0,44016.0,0.0,2.5,9.0,-0.1,10.8,49.7,11.5,1723.0,17.0
1138,2021-02-12,0.015,69.0,0.02,80.0,0.021,77.0,0.02,75.0,108954.0,47555.0,72468.0,34427.0,0.0,0.6,9.4,-2.4,14.0,34.7,13.6,2709.0,7.0
1139,2021-02-13,0.014,79.0,0.02,86.0,0.018,85.0,0.024,84.0,177925.0,76317.0,121717.0,49352.0,0.0,1.2,8.6,-1.5,15.9,26.6,14.7,3366.0,7.0
1140,2021-02-14,0.013,84.0,0.018,85.0,0.017,93.0,0.021,85.0,177884.0,77524.0,120178.0,47802.0,0.0,6.6,9.4,4.7,13.8,35.5,13.5,2270.0,30.0
1141,2021-02-15,0.019,52.0,0.024,56.0,0.028,52.0,0.02,57.0,321617.0,160685.0,303249.0,105895.0,1.4,-5.2,20.9,-12.0,8.2,59.6,9.5,674.0,21.0
1142,2021-02-16,0.019,22.0,0.028,22.0,0.028,22.0,0.024,22.0,332156.0,163688.0,320201.0,108439.0,1.5,-6.9,34.9,-16.1,-1.5,56.3,0.1,362.0,18.0
1143,2021-02-17,0.021,41.0,0.027,37.0,0.03,35.0,0.024,35.0,326001.0,158204.0,316092.0,106500.0,0.0,-10.3,27.7,-19.6,-5.2,34.7,-3.7,302.0,23.0
1144,2021-02-18,0.019,37.0,0.027,38.0,0.029,36.0,0.022,37.0,333279.0,162280.0,321199.0,107881.0,0.0,-10.5,20.5,-18.6,-0.5,35.7,0.5,450.0,14.0
1145,2021-02-19,0.015,41.0,0.024,44.0,0.025,41.0,0.018,45.0,356647.0,181608.0,334804.0,111830.0,0.0,-7.0,12.6,-12.4,8.9,58.6,10.1,996.0,12.0
1146,2021-02-20,0.02,61.0,0.024,68.0,0.026,66.0,0.023,68.0,270106.0,139656.0,205035.0,77549.0,0.0,5.5,17.6,2.0,14.7,33.8,14.2,3142.0,13.0
1147,2021-02-21,0.0,63.0,0.028,69.0,0.034,65.0,0.025,69.0,204212.0,97626.0,145041.0,55183.0,0.0,5.0,10.1,2.6,17.3,51.0,17.8,4763.0,13.0
1148,2021-02-22,0.0,51.0,0.025,55.0,0.033,51.0,0.026,53.0,345964.0,179431.0,323608.0,111089.0,0.0,0.5,25.6,-5.3,12.5,67.2,14.1,1599.0,5.0
1149,2021-02-23,0.0,44.0,0.031,46.0,0.034,43.0,0.028,43.0,343724.0,176326.0,327408.0,111628.0,0.0,-2.4,19.8,-8.2,4.3,23.4,4.4,964.0,12.0
1150,2021-02-24,0.0,48.0,0.016,46.0,0.017,44.0,0.015,47.0,347646.0,178551.0,332496.0,112134.0,0.0,-2.5,12.2,-6.9,10.1,23.4,9.4,1382.0,15.0
1151,2021-02-25,0.005,56.0,0.004,49.0,0.003,51.0,0.005,51.0,346596.0,176194.0,333223.0,111426.0,0.0,0.7,9.4,-2.3,8.2,28.8,8.0,1242.0,9.0
1152,2021-02-26,0.019,33.0,0.016,36.0,0.021,33.0,0.018,34.0,370254.0,182714.0,343110.0,114230.0,0.0,0.5,11.9,-3.2,15.8,19.5,14.1,2420.0,12.0
1153,2021-02-27,0.034,15.0,0.032,17.0,0.043,14.0,0.034,16.0,286650.0,142423.0,213545.0,79164.0,0.0,4.3,23.0,-0.2,16.2,32.8,15.5,4847.0,5.0
1154,2021-02-28,0.018,23.0,0.019,23.0,0.022,21.0,0.019,23.0,220330.0,102981.0,154864.0,59054.0,0.0,3.2,13.7,-0.2,10.8,40.6,11.0,4209.0,19.0
1155,2021-03-01,0.026,14.0,0.019,18.0,0.026,23.0,0.005,60.0,164368.0,80073.0,123343.0,48325.0,67.5,1.0,20.5,-4.1,6.9,100.0,10.2,450.0,7.0
1156,2021-03-02,0.027,8.0,0.025,10.0,0.031,0.0,0.024,9.0,346428.0,176583.0,332074.0,113424.0,0.1,0.5,12.2,-3.2,6.9,52.2,7.9,1231.0,5.0
1157,2021-03-03,0.011,32.0,0.004,23.0,0.012,36.0,0.01,35.0,351265.0,180716.0,338714.0,115030.0,0.0,-1.2,9.4,-4.6,9.7,43.3,10.1,1482.0,4.0
1158,2021-03-04,0.008,41.0,0.007,45.0,0.009,45.0,0.01,43.0,350335.0,179891.0,336221.0,113346.0,0.0,2.5,10.1,-0.4,13.0,50.2,13.6,1499.0,5.0
1159,2021-03-05,0.015,33.0,0.017,38.0,0.018,37.0,0.015,37.0,379184.0,190067.0,354266.0,117369.0,0.0,3.2,8.3,0.9,16.2,46.0,16.4,2465.0,9.0
1160,2021-03-06,0.023,23.0,0.023,28.0,0.029,26.0,0.024,28.0,282407.0,143398.0,218107.0,81942.0,0.0,3.3,20.2,-1.1,11.5,52.2,12.3,2905.0,10.0
1161,2021-03-07,0.031,20.0,0.031,22.0,0.042,0.0,0.029,22.0,213236.0,103496.0,152690.0,57867.0,0.0,2.2,19.4,-2.4,12.2,46.7,12.7,4293.0,13.0
1162,2021-03-08,0.017,37.0,0.022,38.0,0.019,37.0,0.022,38.0,347009.0,179552.0,330538.0,114564.0,0.0,1.7,7.9,-0.7,13.9,35.0,13.5,2020.0,8.0
1163,2021-03-09,0.016,48.0,0.021,44.0,0.02,49.0,0.018,48.0,351055.0,182618.0,341351.0,116315.0,0.0,2.5,11.9,-0.8,12.1,41.6,12.3,1749.0,6.0
1164,2021-03-10,0.017,90.0,0.02,85.0,0.019,96.0,0.018,93.0,357193.0,182652.0,344219.0,116628.0,0.0,1.7,9.7,-1.2,17.1,31.2,16.2,2003.0,9.0
1165,2021-03-11,0.02,120.0,0.023,112.0,0.024,121.0,0.019,130.0,353086.0,181517.0,341156.0,115550.0,0.0,4.8,7.6,3.0,17.1,27.8,15.9,1829.0,6.0
1166,2021-03-12,0.024,70.0,0.025,63.0,0.031,67.0,0.027,68.0,370335.0,186310.0,349668.0,118090.0,0.0,8.0,16.6,5.2,14.9,40.4,14.8,1644.0,8.0
1167,2021-03-13,0.032,52.0,0.034,54.0,0.038,55.0,0.032,55.0,296222.0,145869.0,225932.0,82109.0,0.0,4.6,10.4,2.1,14.2,42.5,14.3,4396.0,7.0
1168,2021-03-14,0.025,76.0,0.03,77.0,0.031,82.0,0.024,84.0,218018.0,103524.0,151300.0,57202.0,0.0,5.4,10.4,3.1,14.6,51.0,15.2,4697.0,5.0
1169,2021-03-15,0.007,93.0,0.03,88.0,0.032,85.0,0.026,97.0,347762.0,180389.0,332873.0,113872.0,1.7,5.1,11.9,2.4,15.7,43.3,15.7,1923.0,8.0
1170,2021-03-16,0.035,83.0,0.042,65.0,0.04,73.0,0.033,85.0,351305.0,182419.0,339160.0,115688.0,1.3,5.9,24.5,1.7,10.7,93.5,13.7,1620.0,3.0
1171,2021-03-17,0.023,91.0,0.023,90.0,0.026,89.0,0.024,91.0,359048.0,184562.0,346343.0,116857.0,0.0,1.9,9.4,-0.9,17.3,28.4,16.1,2120.0,7.0
1172,2021-03-18,0.016,98.0,0.02,94.0,0.02,97.0,0.018,94.0,359155.0,186046.0,344790.0,115959.0,0.0,5.0,10.8,2.5,18.4,33.9,17.6,2387.0,7.0
1173,2021-03-19,0.029,59.0,0.033,62.0,0.034,64.0,0.031,55.0,388822.0,195499.0,358320.0,119453.0,0.0,0.0,0.0,0.0,20.2,34.7,19.3,3474.0,7.0
1174,2021-03-20,0.026,27.0,0.027,27.0,0.03,26.0,0.026,26.0,263656.0,127935.0,205202.0,76055.0,5.1,7.7,19.4,4.5,14.7,48.8,15.1,1235.0,3.0
1175,2021-03-21,0.037,42.0,0.038,43.0,0.043,42.0,0.035,43.0,222415.0,107269.0,154970.0,57707.0,0.3,3.2,21.2,-1.4,7.4,89.7,10.2,2855.0,6.0
1176,2021-03-22,0.029,36.0,0.03,36.0,0.033,36.0,0.027,36.0,349403.0,182668.0,336048.0,115340.0,0.0,1.5,11.5,-1.9,11.0,40.9,11.2,1757.0,8.0
1177,2021-03-23,0.027,75.0,0.028,75.0,0.031,73.0,0.025,74.0,357409.0,185082.0,345460.0,117722.0,0.0,2.9,11.9,-0.3,16.4,40.6,16.2,2114.0,3.0
1178,2021-03-24,0.033,59.0,0.037,62.0,0.041,73.0,0.035,61.0,362622.0,185447.0,347514.0,117487.0,0.0,5.9,10.1,3.7,16.9,40.7,16.7,2301.0,10.0
1179,2021-03-25,0.034,59.0,0.033,66.0,0.044,63.0,0.031,66.0,367307.0,188852.0,348058.0,118641.0,0.0,6.8,10.8,4.7,19.0,45.8,19.0,2499.0,14.0
1180,2021-03-26,0.019,92.0,0.019,96.0,0.02,107.0,0.019,96.0,391738.0,199240.0,357532.0,120050.0,0.0,5.3,9.4,3.1,20.6,31.3,19.4,2976.0,7.0
1181,2021-03-27,0.019,56.0,0.014,62.0,0.02,59.0,0.018,57.0,269494.0,133804.0,205269.0,77649.0,25.5,0.0,0.0,0.0,12.4,99.7,15.8,849.0,9.0
1182,2021-03-28,0.032,17.0,0.029,19.0,0.031,10.0,0.025,19.0,193626.0,91448.0,137102.0,51887.0,9.2,7.7,27.7,3.8,13.0,98.7,16.4,1405.0,9.0
1183,2021-03-29,0.029,265.0,0.029,261.0,0.032,262.0,0.026,246.0,350313.0,183296.0,336242.0,115037.0,0.2,8.5,18.7,5.6,14.6,38.8,14.4,1537.0,9.0
1184,2021-03-30,0.022,125.0,0.026,129.0,0.027,134.0,0.021,123.0,363503.0,187372.0,346277.0,117249.0,0.0,4.3,9.7,1.9,18.2,27.1,16.8,2369.0,9.0
1185,2021-03-31,0.016,39.0,0.02,40.0,0.018,39.0,0.021,38.0,374854.0,187911.0,352106.0,117419.0,0.0,5.9,10.1,3.7,22.8,22.7,20.5,3522.0,12.0
1186,2021-04-01,0.022,34.0,0.031,42.0,0.002,44.0,0.035,41.0,377072.0,186131.0,353381.0,117868.0,0.0,0.0,0.0,0.0,24.0,21.2,21.4,3798.0,11.0
1187,2021-04-02,0.032,46.0,0.035,45.0,0.04,44.0,0.033,44.0,399913.0,195336.0,363163.0,119253.0,0.0,0.0,0.0,0.0,23.0,27.4,21.2,3749.0,8.0
1188,2021-04-03,0.029,29.0,0.018,35.0,0.032,32.0,0.023,28.0,246748.0,116965.0,189227.0,69418.0,56.2,0.0,0.0,0.0,17.3,71.2,19.1,740.0,15.0
1189,2021-04-04,0.039,10.0,0.036,9.0,0.048,9.0,0.034,10.0,222700.0,107007.0,155030.0,56237.0,0.6,9.6,22.3,6.7,15.8,52.0,16.4,5330.0,12.0
1190,2021-04-05,0.034,19.0,0.033,20.0,0.042,19.0,0.029,18.0,363196.0,186616.0,340762.0,116406.0,0.0,5.6,11.9,3.0,19.1,24.0,17.4,3149.0,6.0
1191,2021-04-06,0.033,39.0,0.04,37.0,0.04,39.0,0.034,37.0,368934.0,187690.0,347266.0,118509.0,0.0,9.4,7.6,8.4,19.1,36.6,18.4,2866.0,6.0
1192,2021-04-07,0.035,51.0,0.036,51.0,0.04,52.0,0.034,51.0,367126.0,182966.0,344812.0,117056.0,0.0,8.7,10.8,6.9,20.4,33.4,19.4,3141.0,5.0
1193,2021-04-08,0.036,32.0,0.04,32.0,0.044,33.0,0.036,30.0,366490.0,186893.0,347476.0,117863.0,0.0,7.2,12.2,4.9,17.9,30.9,16.9,2800.0,16.0
1194,2021-04-09,0.04,31.0,0.042,31.0,0.048,31.0,0.039,30.0,389077.0,195362.0,356447.0,119786.0,0.0,7.7,14.8,5.1,19.4,28.2,18.0,3625.0,19.0
1195,2021-04-10,0.041,32.0,0.043,32.0,0.05,32.0,0.04,33.0,317963.0,151573.0,226419.0,83424.0,0.0,7.8,15.8,5.1,18.8,39.5,18.4,6465.0,10.0
1196,2021-04-11,0.038,47.0,0.042,44.0,0.047,44.0,0.042,44.0,236294.0,109594.0,158744.0,60407.0,0.0,7.5,9.4,5.8,21.8,27.3,20.1,6721.0,13.0
1197,2021-04-12,0.027,34.0,0.024,50.0,0.032,35.0,0.03,32.0,336102.0,170826.0,325544.0,113215.0,22.0,0.0,0.0,0.0,17.8,38.8,17.4,852.0,8.0
1198,2021-04-13,0.034,14.0,0.034,13.0,0.036,5.0,0.02,5.0,350854.0,181233.0,342876.0,116610.0,8.0,6.6,25.9,2.5,13.0,99.7,16.4,1532.0,6.0
1199,2021-04-14,0.035,26.0,0.038,26.0,0.042,24.0,0.031,26.0,357963.0,182740.0,345931.0,116992.0,0.0,3.2,7.6,1.1,13.1,40.6,13.1,1825.0,9.0
1200,2021-04-15,0.034,44.0,0.039,45.0,0.043,43.0,0.033,45.0,359291.0,186253.0,346429.0,117037.0,0.0,6.7,12.6,4.2,18.3,38.9,17.9,2271.0,10.0
1201,2021-04-16,0.026,72.0,0.031,71.0,0.031,29.0,0.029,30.0,360887.0,181034.0,343208.0,114044.0,0.7,8.6,9.7,7.0,14.6,65.7,16.1,1642.0,5.0
1202,2021-04-17,0.022,73.0,0.024,72.0,0.025,72.0,0.021,68.0,273575.0,141371.0,213073.0,78835.0,0.0,6.3,7.9,4.7,14.4,46.2,14.7,2484.0,21.0
1203,2021-04-18,0.033,29.0,0.034,30.0,0.035,29.0,0.03,29.0,220250.0,106929.0,156952.0,58433.0,0.0,5.6,11.5,3.1,15.3,48.1,15.6,4790.0,11.0
1204,2021-04-19,0.042,45.0,0.044,47.0,0.046,44.0,0.04,48.0,346356.0,181547.0,335270.0,116591.0,0.0,5.9,7.9,4.2,19.4,45.3,19.4,2334.0,2.0
1205,2021-04-20,0.042,66.0,0.046,67.0,0.05,62.0,0.046,67.0,353382.0,185286.0,346620.0,120135.0,0.0,8.1,9.0,6.6,21.9,37.0,21.1,2355.0,6.0
1206,2021-04-21,0.045,75.0,0.053,74.0,0.054,73.0,0.049,71.0,358067.0,184056.0,349658.0,119418.0,0.0,0.0,0.0,0.0,28.1,27.0,25.8,2595.0,7.0
1207,2021-04-22,0.05,83.0,0.066,71.0,0.068,70.0,0.059,73.0,356856.0,182286.0,344446.0,118827.0,0.0,0.0,0.0,0.0,26.9,30.3,25.1,2472.0,13.0
1208,2021-04-23,0.038,42.0,0.045,50.0,0.05,42.0,0.039,39.0,375152.0,190196.0,354765.0,119020.0,0.0,0.0,0.0,0.0,21.7,33.5,20.6,2755.0,10.0
1209,2021-04-24,0.037,22.0,0.042,21.0,0.049,22.0,0.039,21.0,299434.0,146170.0,220122.0,82337.0,0.0,0.0,0.0,0.0,22.1,37.1,21.3,5489.0,16.0
1210,2021-04-25,0.033,23.0,0.036,23.0,0.045,22.0,0.035,21.0,230773.0,106145.0,156514.0,59565.0,0.0,0.0,0.0,0.0,23.9,33.0,22.6,6742.0,7.0
1211,2021-04-26,0.04,26.0,0.044,26.0,0.05,24.0,0.039,25.0,357698.0,183324.0,338652.0,116272.0,0.0,0.0,0.0,0.0,20.6,49.1,20.8,2829.0,5.0
1212,2021-04-27,0.032,30.0,0.042,28.0,0.045,28.0,0.031,30.0,356985.0,181858.0,344308.0,117384.0,1.7,0.0,0.0,0.0,20.0,40.8,19.6,2099.0,5.0
1213,2021-04-28,0.033,57.0,0.031,62.0,0.04,56.0,0.022,92.0,365323.0,183028.0,348710.0,117252.0,4.7,0.0,0.0,0.0,18.2,53.7,18.8,2402.0,14.0
1214,2021-04-29,0.032,61.0,0.032,63.0,0.038,63.0,0.03,60.0,365127.0,182973.0,350234.0,117336.0,3.9,0.0,0.0,0.0,20.1,38.2,19.5,2269.0,11.0
1215,2021-04-30,0.04,33.0,0.044,33.0,0.058,25.0,0.042,26.0,382941.0,189507.0,357148.0,118664.0,26.3,9.4,19.8,6.6,14.6,66.4,16.1,1786.0,15.0
1216,2021-05-01,0.036,24.0,0.038,23.0,0.045,23.0,0.034,25.0,263857.0,133460.0,198056.0,73336.0,8.0,8.7,17.6,6.0,15.2,52.9,15.9,1631.0,8.0
1217,2021-05-02,0.038,14.0,0.04,14.0,0.046,15.0,0.036,14.0,241404.0,109983.0,162835.0,58731.0,1.7,7.8,23.0,4.3,18.7,49.8,19.1,5802.0,10.0
1218,2021-05-03,0.035,29.0,0.039,31.0,0.043,29.0,0.033,30.0,363422.0,187964.0,341312.0,116164.0,0.0,8.8,9.4,7.3,20.2,33.1,19.2,2807.0,2.0
1219,2021-05-04,0.015,27.0,0.011,31.0,0.017,28.0,0.016,30.0,351579.0,172640.0,340974.0,113651.0,19.6,0.0,0.0,0.0,15.8,98.9,19.3,843.0,7.0
1220,2021-05-05,0.041,41.0,0.039,42.0,0.047,39.0,0.034,41.0,289124.0,127447.0,196235.0,70070.0,0.1,0.0,0.0,0.0,18.0,48.4,18.3,6894.0,13.0
1221,2021-05-06,0.037,67.0,0.039,67.0,0.047,65.0,0.037,65.0,372065.0,187970.0,346194.0,117894.0,0.0,8.1,8.6,6.6,23.0,40.0,22.4,2775.0,9.0
1222,2021-05-07,0.027,342.0,0.029,349.0,0.036,346.0,0.03,339.0,375467.0,185471.0,349634.0,117451.0,8.8,0.0,0.0,0.0,16.4,72.0,18.3,1809.0,9.0
1223,2021-05-08,0.033,465.0,0.034,463.0,0.04,456.0,0.031,455.0,261612.0,131228.0,191801.0,75574.0,0.0,9.3,11.2,7.6,21.0,41.0,20.6,2420.0,10.0
1224,2021-05-09,0.039,53.0,0.042,49.0,0.047,51.0,0.038,46.0,244314.0,105772.0,157364.0,59930.0,0.0,10.0,9.7,8.7,21.7,28.4,20.1,5225.0,8.0
1225,2021-05-10,0.017,20.0,0.019,22.0,0.022,20.0,0.019,20.0,347940.0,176347.0,331336.0,114605.0,0.0,0.0,0.0,0.0,14.6,69.2,16.3,1512.0,3.0
1226,2021-05-11,0.033,18.0,0.029,20.0,0.039,19.0,0.031,26.0,373069.0,187484.0,350104.0,118855.0,0.0,9.5,13.0,7.6,25.5,32.0,24.0,2695.0,4.0
1227,2021-05-12,0.036,23.0,0.042,22.0,0.054,23.0,0.039,21.0,375844.0,186137.0,352423.0,119389.0,0.0,0.0,0.0,0.0,27.6,33.3,26.0,2685.0,11.0
1228,2021-05-13,0.045,40.0,0.044,46.0,0.052,41.0,0.035,39.0,373380.0,185741.0,352068.0,118556.0,0.0,0.0,0.0,0.0,29.5,39.3,28.5,2800.0,5.0
1229,2021-05-14,0.04,58.0,0.042,60.0,0.054,54.0,0.039,59.0,402553.0,194626.0,364524.0,121132.0,0.0,0.0,0.0,0.0,30.7,39.3,29.6,2733.0,14.0
1230,2021-05-15,0.027,46.0,0.023,54.0,0.033,48.0,0.02,51.0,282609.0,137331.0,213218.0,79679.0,15.0,0.0,0.0,0.0,26.2,60.0,27.2,1036.0,14.0
1231,2021-05-16,0.028,6.0,0.023,8.0,0.03,5.0,0.021,5.0,178485.0,78943.0,129521.0,48044.0,66.9,0.0,0.0,0.0,20.8,98.6,24.4,351.0,8.0
1232,2021-05-17,0.021,9.0,0.016,16.0,0.023,10.0,0.016,14.0,347087.0,172977.0,334288.0,114224.0,3.1,0.0,0.0,0.0,16.7,90.5,19.7,882.0,2.0
1233,2021-05-18,0.026,26.0,0.026,27.0,0.027,26.0,0.025,25.0,387943.0,193744.0,361925.0,121947.0,0.0,0.0,0.0,0.0,24.3,57.2,25.1,2455.0,9.0
1234,2021-05-19,0.042,34.0,0.045,32.0,0.048,30.0,0.043,30.0,291163.0,131744.0,207847.0,75578.0,0.0,0.0,0.0,0.0,26.0,41.6,25.4,5560.0,12.0
1235,2021-05-20,0.036,24.0,0.033,24.0,0.041,24.0,0.034,22.0,354355.0,178158.0,341631.0,116661.0,0.9,0.0,0.0,0.0,22.9,52.4,23.3,1149.0,5.0
1236,2021-05-21,0.032,13.0,0.035,15.0,0.038,14.0,0.028,14.0,378294.0,186821.0,353516.0,119028.0,6.9,0.0,0.0,0.0,17.5,88.2,20.4,1497.0,8.0
1237,2021-05-22,0.042,25.0,0.042,28.0,0.048,24.0,0.036,26.0,318547.0,152374.0,230877.0,86488.0,0.2,0.0,0.0,0.0,23.7,57.9,24.5,4942.0,10.0
1238,2021-05-23,0.052,32.0,0.05,36.0,0.063,29.0,0.047,32.0,231505.0,106672.0,156382.0,60397.0,0.0,0.0,0.0,0.0,25.1,50.6,25.3,4372.0,4.0
1239,2021-05-24,0.044,120.0,0.043,127.0,0.048,117.0,0.04,126.0,358326.0,182915.0,344299.0,117974.0,0.0,0.0,0.0,0.0,24.4,47.2,24.4,2273.0,8.0
1240,2021-05-25,0.045,103.0,0.042,102.0,0.052,100.0,0.04,98.0,359285.0,181101.0,348078.0,118410.0,8.3,0.0,0.0,0.0,19.3,60.8,20.4,1759.0,2.0
1241,2021-05-26,0.039,44.0,0.042,45.0,0.05,42.0,0.037,44.0,369061.0,186467.0,354879.0,119657.0,0.0,0.0,0.0,0.0,22.9,38.8,22.2,1940.0,4.0
1242,2021-05-27,0.04,40.0,0.041,43.0,0.046,38.0,0.037,41.0,353346.0,170801.0,342482.0,115114.0,8.9,0.0,0.0,0.0,18.7,81.6,21.2,1246.0,11.0
1243,2021-05-28,0.038,36.0,0.037,40.0,0.046,36.0,0.036,37.0,369210.0,180703.0,348557.0,116047.0,12.3,0.0,0.0,0.0,19.6,73.8,21.6,1502.0,13.0
1244,2021-05-29,0.035,21.0,0.035,19.0,0.042,21.0,0.033,18.0,291718.0,143664.0,221004.0,81223.0,0.3,0.0,0.0,0.0,19.1,67.2,20.6,1768.0,12.0
